transaction_id,date,product_id,outlet_id,distributor_id,qty_sold,sell_in_value,sell_out_value,stock_available
529,2025-08-04,21,114,3,29,605793,551343,30
530,2025-03-23,4,54,10,173,3410849,3090332,92
531,2025-11-09,13,100,6,8,2920850,2781784,372
532,2025-03-08,16,118,8,40,2485071,2115685,32
533,2025-05-14,21,41,1,135,2468641,2262430,114
534,2025-12-09,28,44,9,134,2936694,2675720,48
535,2025-08-10,22,94,4,124,1500178,1354140,328
536,2025-07-17,5,108,9,14,98842,88758,80
537,2025-09-16,28,61,8,43,364007,335916,164
538,2025-05-04,11,36,1,130,984098,862674,193
539,2025-07-26,27,31,2,118,1913063,1787355,229
540,2025-02-15,28,64,8,81,547892,534498,381
541,2025-12-01,1,14,7,106,200290,175882,0
542,2025-02-16,26,78,10,78,2182123,1918820,335
543,2025-12-10,15,44,6,14,984986,930016,169
544,2025-10-14,25,80,10,122,2806359,2339262,231
545,2025-02-28,4,98,11,57,59214,49059,424
546,2025-11-21,26,38,9,134,1618209,1474968,23
547,2025-03-26,16,18,12,147,698080,564388,100
548,2025-04-07,4,120,7,56,1966989,1848276,97
549,2025-06-23,4,97,7,12,2706003,2550725,301
550,2025-03-05,25,115,8,165,3936473,3485915,258
551,2025-03-10,16,1,9,18,3318558,3202809,429
552,2025-10-27,16,119,9,46,2951693,2606544,374
553,2025-03-07,4,50,11,116,3030147,2886881,214
554,2025-11-08,23,98,4,71,1718787,1670019,496
555,2025-05-31,15,104,3,36,1781179,1582721,453
556,2025-09-20,10,108,12,141,1366637,1248738,478
557,2025-10-11,21,28,4,54,2667948,2439327,351
558,2025-06-26,22,17,12,46,2163482,1892555,326
559,2025-06-15,23,15,6,144,2064817,1825392,482
560,2025-12-08,23,54,11,137,1249268,1189077,216
561,2025-01-07,17,14,1,98,659544,502707,28
562,2025-04-13,9,97,3,74,2916346,2355325,429
563,2025-02-01,23,101,5,53,2319840,1757117,416
564,2025-08-20,4,79,11,144,990813,912295,287
565,2025-07-19,8,66,12,74,2956384,2669122,474
566,2025-07-15,13,54,11,81,2365778,1803608,380
567,2025-05-09,7,80,8,58,2708301,2470145,331
568,2025-07-08,25,76,9,51,861588,704486,90
569,2025-12-16,3,24,3,132,550606,460722,219
570,2025-05-23,18,34,3,42,2499415,2360905,2
571,2025-06-19,15,91,3,11,694678,669380,305
572,2025-01-27,25,120,11,78,2107519,1963530,281
573,2025-07-03,3,101,12,82,2253666,1804265,94
574,2025-09-24,3,101,9,41,1794542,1570059,206
575,2025-02-17,12,29,4,85,1438593,1198324,111
576,2025-11-13,17,61,9,3,531178,480108,228
577,2025-05-04,21,79,10,63,217257,197049,164
578,2025-07-15,26,15,7,66,2315919,2122573,12
579,2025-09-22,27,99,6,132,2183791,1861633,22
580,2025-06-01,21,25,6,132,395381,382763,85
581,2025-10-03,18,1,11,17,934081,844574,396
582,2025-04-20,28,88,7,27,912263,797029,359
583,2025-08-11,21,105,2,40,149627,128024,169
584,2025-01-20,3,10,1,46,1106578,971973,294
585,2025-04-27,9,53,7,116,2693322,2270532,161
586,2025-01-09,13,87,2,137,74741,67082,316
587,2025-02-02,25,96,10,12,2989712,2825570,183
588,2025-09-15,4,38,11,78,2594121,1997203,391
589,2025-08-13,13,51,11,8,2038048,1601812,112
590,2025-03-11,24,51,9,106,3793131,2970542,346
591,2025-11-28,12,2,9,143,642964,500447,2
592,2025-10-21,20,51,9,141,407047,333810,383
593,2025-06-26,7,53,11,132,647500,509595,113
594,2025-11-12,27,33,4,30,810670,733109,290
595,2025-01-28,28,97,9,119,2753960,2413633,148
596,2025-12-10,3,33,2,51,2485194,2142370,169
597,2025-07-02,5,86,11,61,469619,383012,35
598,2025-04-10,11,63,8,85,2635127,2376007,355
599,2025-10-27,5,73,10,94,1376797,1336169,86
600,2025-01-03,11,32,4,112,1210479,1141754,68
601,2025-12-14,24,43,8,119,1917966,1596726,156
602,2025-09-07,18,14,3,21,1226988,1162576,71
603,2025-10-03,7,34,12,20,366250,349836,434
604,2025-09-17,21,4,10,149,1749257,1621414,108
605,2025-01-19,18,34,9,139,2030147,1827942,76
606,2025-07-07,13,29,10,75,611538,524015,261
607,2025-02-16,13,47,9,3,2829475,2277564,493
608,2025-11-11,22,22,9,36,1921584,1511558,289
609,2025-10-17,22,112,3,124,1554897,1180627,389
610,2025-09-07,8,9,5,95,1031545,783815,105
611,2025-09-23,26,47,7,121,1956912,1864461,20
612,2025-11-29,11,14,12,134,2707372,2547146,427
613,2025-05-15,19,70,10,45,1629824,1467404,187
614,2025-10-28,21,115,2,133,1105229,924585,464
615,2025-04-25,17,52,6,89,2092045,1950437,454
616,2025-11-06,1,65,3,113,744601,597838,263
617,2025-11-26,9,28,3,48,710004,591654,367
618,2025-03-02,22,30,7,118,735526,633103,245
619,2025-09-03,7,76,3,106,144145,116187,65
620,2025-10-21,19,21,3,132,214378,204706,75
621,2025-01-29,6,34,3,133,1750607,1554280,288
622,2025-11-23,1,113,12,73,409655,327648,310
623,2025-08-30,28,62,3,57,1772881,1574660,406
624,2025-10-26,27,99,3,131,1159480,914338,351
625,2025-06-25,15,77,10,18,1013908,848629,67
626,2025-02-25,1,26,9,130,2920446,2472311,76
627,2025-11-07,4,23,8,10,2278978,1973061,60
628,2025-02-17,16,85,3,139,55034,52629,396
629,2025-12-14,21,56,9,108,1603475,1525240,357
630,2025-09-29,14,30,8,98,1520178,1346088,379
631,2025-12-23,19,13,7,35,1117525,960783,119
632,2025-02-12,10,77,9,105,1131312,897667,363
633,2025-01-04,19,67,2,134,80174,67046,105
634,2025-12-19,26,41,7,93,497042,390475,333
635,2025-10-27,9,34,9,109,2418398,2017181,141
636,2025-12-15,13,97,4,106,2365695,2200738,247
637,2025-04-02,12,72,9,124,1114420,1089186,295
638,2025-06-26,25,91,7,36,2815232,2188532,117
639,2025-08-17,26,90,3,26,949502,823141,402
640,2025-06-23,26,71,10,14,724184,607948,325
641,2025-01-03,26,12,3,121,2567611,2182820,32
642,2025-05-15,8,48,2,10,1661980,1602244,205
643,2025-11-11,21,67,5,15,785140,704480,224
644,2025-01-06,7,109,11,133,1249598,993170,401
645,2025-11-03,17,67,12,60,2630293,2075251,18
646,2025-07-04,8,84,1,41,414245,405656,399
647,2025-07-24,12,86,7,104,2508198,1996704,7
648,2025-12-27,3,118,2,141,1243253,1140077,286
649,2025-10-26,12,45,5,58,2593272,2519371,232
650,2025-07-26,19,1,5,45,1757646,1522885,286
651,2025-02-07,17,38,6,30,2202880,2136888,448
652,2025-10-03,27,102,10,65,2961651,2522843,193
653,2025-10-16,16,99,4,87,1974549,1790455,459
654,2025-10-28,28,4,8,30,1131374,866109,324
655,2025-04-23,22,90,4,81,1779839,1726003,264
656,2025-10-02,1,90,5,64,1254979,968080,344
657,2025-06-25,3,71,3,122,1366477,1135971,457
658,2025-10-21,9,24,12,49,2142954,1970522,120
659,2025-05-04,28,34,4,59,900464,848269,428
660,2025-11-13,12,20,2,31,379200,343341,339
661,2025-09-10,20,1,9,11,2072879,1731631,161
662,2025-09-10,19,112,5,126,817020,797747,468
663,2025-09-19,9,51,4,148,587902,448248,409
664,2025-08-05,16,70,1,129,1506635,1266409,351
665,2025-03-31,15,16,12,133,1979675,1628480,4
666,2025-01-07,22,27,7,149,472567,389797,313
667,2025-05-13,6,71,5,61,1179980,1012905,313
668,2025-06-25,12,24,8,109,933037,789714,385
669,2025-07-10,12,110,7,72,1940494,1535657,67
670,2025-10-22,22,30,2,70,1039038,911992,438
671,2025-07-15,7,19,12,39,2033851,1902268,90
672,2025-08-04,16,18,11,133,2289685,2096730,402
673,2025-09-07,10,33,9,146,250107,210498,353
674,2025-03-25,2,28,5,170,3768566,2909896,381
675,2025-06-21,9,47,6,144,2388288,2303084,131
676,2025-06-26,1,53,2,90,2900389,2817776,101
677,2025-10-23,19,84,11,138,782068,762716,145
678,2025-07-01,11,87,9,125,1924560,1837214,195
679,2025-11-11,10,60,11,38,752862,675568,475
680,2025-06-22,14,81,10,147,1747739,1652045,36
681,2025-02-10,6,44,4,81,1379083,1241440,363
682,2025-05-17,20,83,7,70,1916039,1781195,480
683,2025-07-05,24,76,9,116,1786395,1408542,437
684,2025-01-12,5,94,4,65,2988935,2757113,107
685,2025-03-27,13,14,2,23,2848559,2495735,13
686,2025-07-23,17,98,2,27,1150804,1026705,43
687,2025-12-02,13,40,4,64,1241917,1058022,64
688,2025-03-09,17,108,3,11,276430,249510,440
689,2025-06-16,28,61,8,139,1192588,1044904,69
690,2025-12-24,18,23,10,117,2696805,2487127,449
691,2025-10-16,14,68,11,137,1348813,1293582,246
692,2025-10-04,8,104,2,114,1341292,1118812,133
693,2025-03-21,10,2,1,187,870359,721609,240
694,2025-10-01,1,89,8,123,1306657,982737,220
695,2025-05-30,20,30,1,141,1617176,1283021,451
696,2025-10-15,14,51,4,42,2759481,2316960,193
697,2025-04-23,9,11,7,62,2216819,2052428,465
698,2025-11-10,26,89,11,70,1244021,1118555,272
699,2025-05-18,14,25,2,47,623042,508780,326
700,2025-08-22,20,58,5,126,837646,690009,77
701,2025-01-26,18,3,3,27,1233274,1001313,366
702,2025-08-13,24,2,4,24,682013,513819,111
703,2025-06-25,14,40,8,96,1994833,1815886,16
704,2025-06-19,3,108,3,15,1167797,1084182,36
705,2025-10-06,16,24,4,65,1650451,1552245,62
706,2025-05-08,13,99,8,64,190552,151643,376
707,2025-02-18,17,86,4,122,1682099,1525212,159
708,2025-06-15,6,81,12,11,2355105,2048501,129
709,2025-09-04,21,39,4,93,268470,254681,111
710,2025-02-27,8,82,7,84,113198,89255,141
711,2025-10-27,4,51,4,3,226132,199821,353
712,2025-09-01,23,77,3,96,425305,343308,255
713,2025-02-16,22,80,6,16,300715,250125,78
714,2025-12-26,18,102,2,33,2096161,1684297,285
715,2025-11-27,25,45,8,50,139560,126794,183
716,2025-03-10,9,116,1,175,2639011,2318570,277
717,2025-12-23,16,25,10,48,2330109,1933903,374
718,2025-08-28,9,112,10,142,722529,553342,79
719,2025-08-19,10,105,5,139,1589782,1358370,397
720,2025-11-23,17,49,12,48,128516,114705,186
721,2025-11-14,8,42,12,17,2811065,2733613,419
722,2025-07-18,7,68,11,128,2363023,1856037,144
723,2025-06-15,14,83,6,29,453728,394895,34
724,2025-01-23,27,17,3,9,897580,695285,98
725,2025-02-20,2,74,11,100,2809521,2423715,319
726,2025-12-26,19,33,1,94,975778,867827,36
727,2025-01-07,7,84,8,21,2013182,1880784,31
728,2025-07-04,18,96,7,95,294528,276690,136
729,2025-09-28,2,94,2,78,376884,364544,491
730,2025-09-23,4,13,12,60,2279948,1912024,98
731,2025-09-27,22,32,10,46,2392197,2206358,212
732,2025-02-24,25,82,10,92,2879026,2463023,340
733,2025-08-07,4,22,3,141,1734252,1501999,336
734,2025-03-22,18,77,8,127,1920596,1683438,166
735,2025-07-10,14,98,11,111,1406651,1251828,288
736,2025-10-07,7,49,9,66,1559985,1515026,229
737,2025-07-23,1,93,1,73,2548810,1921164,69
738,2025-06-04,1,39,4,55,1370805,1034945,420
739,2025-12-20,27,36,9,131,2383388,2100369,292
740,2025-03-21,4,5,8,128,986663,771406,187
741,2025-10-26,8,30,5,77,435478,383748,291
742,2025-04-22,24,10,12,84,2073890,1637891,422
743,2025-12-20,23,74,2,77,206747,189810,295
744,2025-07-15,3,100,1,86,1509325,1437409,222
745,2025-08-02,28,16,4,3,2708715,2515871,195
746,2025-01-28,10,68,1,82,2314629,2036711,167
747,2025-09-15,23,29,3,13,2875430,2640401,201
748,2025-08-17,25,77,10,130,427835,342729,148
749,2025-07-21,5,17,6,22,2045879,1803301,25
750,2025-10-08,13,34,2,103,2154798,1831433,357
751,2025-03-08,25,18,8,201,1233297,1063358,333
752,2025-10-20,7,72,10,135,1082829,872470,136
753,2025-08-09,11,88,10,23,521984,472135,216
754,2025-07-07,12,25,6,89,2540901,2288702,394
755,2025-06-06,6,45,10,114,2663815,2087200,22
756,2025-04-30,7,88,6,40,409931,318043,27
757,2025-05-05,20,119,3,74,107601,89196,411
758,2025-02-26,10,58,8,6,1441991,1150812,275
759,2025-04-19,7,70,9,67,2351834,2025154,373
760,2025-03-14,23,90,11,7,2281442,2017002,339
761,2025-09-27,2,33,3,16,1241239,988224,356
762,2025-11-13,9,7,8,3,329331,276436,138
763,2025-12-06,28,117,11,93,502529,379101,444
764,2025-11-29,13,30,7,131,467768,448070,248
765,2025-11-02,18,12,3,51,2149881,2090462,287
766,2025-12-31,1,6,4,136,1328958,1098677,201
767,2025-03-22,1,45,11,127,2156788,1927743,120
768,2025-09-14,9,104,1,66,1673911,1598237,417
769,2025-01-16,18,36,4,39,1483555,1418798,336
770,2025-03-12,3,94,7,187,4051202,3609066,320
771,2025-12-18,8,54,4,147,690676,585753,159
772,2025-11-06,11,58,9,34,917202,825544,297
773,2025-10-05,22,103,4,36,1346033,1222685,460
774,2025-09-26,5,56,3,145,712901,586734,285
775,2025-09-30,24,16,3,82,660366,605706,391
776,2025-06-13,14,53,5,114,2721131,2624932,140
777,2025-03-19,25,25,2,47,1154834,873084,313
778,2025-11-12,9,78,10,60,2551318,2049733,351
779,2025-01-14,12,11,12,123,612400,530053,309
780,2025-08-29,23,84,6,48,1675126,1445688,70
781,2025-03-25,7,29,1,147,158163,152287,486
782,2025-07-31,8,96,11,52,907995,694808,474
783,2025-08-13,28,79,8,84,1969082,1878789,218
784,2025-07-27,25,6,10,98,1362387,1145296,480
785,2025-10-20,20,69,9,10,2233760,1731482,233
786,2025-01-22,8,67,9,102,214633,188505,264
787,2025-11-19,2,25,5,113,1719500,1639390,396
788,2025-05-27,15,22,7,76,2621671,2520415,353
789,2025-09-22,5,60,11,116,429336,393361,57
790,2025-04-03,25,75,12,140,617517,518964,165
791,2025-08-19,1,23,8,52,1957079,1508401,165
792,2025-12-21,21,117,12,42,568182,438053,361
793,2025-08-19,21,47,2,135,1660979,1523418,499
794,2025-09-19,20,21,7,141,1646381,1251411,87
795,2025-06-21,19,112,11,39,729997,693371,91
796,2025-12-31,2,54,5,80,1921742,1568947,92
797,2025-03-02,5,26,1,91,141684,121208,437
798,2025-09-13,18,104,1,127,1047734,838062,337
799,2025-09-01,15,53,8,21,2571685,2283716,125
800,2025-10-08,9,80,11,143,920895,701032,75
801,2025-01-29,21,45,1,38,186030,168061,429
802,2025-11-05,10,43,2,13,506707,428623,91
803,2025-03-24,22,37,10,205,3371118,2665901,233
804,2025-10-24,12,120,1,24,1305332,1075918,459
805,2025-07-14,27,9,7,141,322318,263447,68
806,2025-03-04,23,111,5,118,3164866,2674831,107
807,2025-12-23,7,79,1,28,2446487,2245477,322
808,2025-09-28,3,62,12,74,1841192,1638723,162
809,2025-05-13,17,74,10,91,594056,529474,254
810,2025-09-24,24,81,8,127,804585,766964,119
811,2025-12-29,10,25,1,31,150607,129058,407
812,2025-03-02,24,109,4,149,2501259,1902115,179
813,2025-10-14,26,82,4,3,2736947,2179357,144
814,2025-05-11,26,9,5,77,2175210,1906568,392
815,2025-01-04,4,88,6,88,1711151,1568460,315
816,2025-01-15,27,23,4,85,1467409,1411829,245
817,2025-08-31,26,5,11,35,2069538,1626116,235
818,2025-10-02,11,60,7,15,2235539,1830569,371
819,2025-12-14,11,72,9,5,923516,815281,169
820,2025-07-01,3,20,5,8,1472508,1437509,320
821,2025-10-01,27,22,10,100,835924,741376,442
822,2025-06-07,23,110,6,9,1188742,1004712,254
823,2025-05-02,12,58,5,56,2252430,1845941,57
824,2025-07-11,26,5,4,24,1911323,1655929,409
825,2025-09-05,17,20,4,88,2077828,1908404,268
826,2025-06-08,25,42,3,26,2214875,2005890,67
827,2025-04-16,24,5,8,100,2240873,1740356,159
828,2025-01-23,22,109,10,23,1447918,1241418,23
829,2025-02-22,17,99,11,80,144289,127383,159
830,2025-11-24,7,42,4,50,1251950,1018623,163
831,2025-08-14,22,16,5,39,710586,577661,7
832,2025-11-15,18,66,2,53,2325530,1931522,163
833,2025-05-19,5,91,5,147,1076870,850073,159
834,2025-11-10,11,70,8,13,595569,450648,462
835,2025-12-12,2,14,7,14,411211,348742,91
836,2025-12-27,20,115,10,115,2635013,2191786,170
837,2025-04-12,23,98,11,137,379444,369558,386
838,2025-08-27,19,17,2,120,457950,391448,350
839,2025-11-26,23,99,8,121,1021795,989008,73
840,2025-11-12,9,117,6,101,819038,746071,340
841,2025-06-19,26,111,6,117,2094751,1585644,243
842,2025-02-27,12,62,8,44,1233873,1143339,309
843,2025-10-22,5,66,2,104,498712,411412,332
844,2025-02-06,26,39,9,119,1731146,1533489,122
845,2025-11-14,8,71,3,124,1659842,1270100,106
846,2025-12-22,19,56,7,146,1485294,1299990,120
847,2025-03-30,22,86,2,205,2927505,2272605,305
848,2025-08-26,11,72,2,114,788927,647589,207
849,2025-02-05,20,14,11,98,1423249,1229242,338
850,2025-02-01,3,28,3,149,2718134,2544888,387
851,2025-03-17,22,20,8,191,1781714,1496098,295
852,2025-08-17,7,27,11,82,1307181,1151840,467
853,2025-12-14,10,118,7,89,424498,375267,313
854,2025-09-19,13,109,3,76,311768,260301,281
855,2025-01-28,1,91,9,92,510108,483626,443
856,2025-01-16,8,56,12,101,2672338,2199786,195
857,2025-07-27,13,56,9,55,2828674,2234325,71
858,2025-04-07,18,50,6,107,697043,569029,446
859,2025-12-10,5,18,1,19,2769541,2087161,369
860,2025-09-07,22,56,3,22,625543,561559,212
861,2025-08-22,26,90,10,109,2664093,2108239,260
862,2025-08-06,18,105,8,99,1540266,1235170,217
863,2025-11-06,1,74,8,61,2154403,1749219,474
864,2025-10-07,19,47,1,10,2432992,2095175,188
865,2025-02-27,19,62,12,21,645958,592952,269
866,2025-05-24,15,67,2,134,2608821,2009686,241
867,2025-11-19,24,85,11,20,2919214,2614880,408
868,2025-10-24,10,79,1,88,2294092,2131351,240
869,2025-08-21,17,116,8,147,1440470,1219838,491
870,2025-05-31,10,22,1,78,2414355,1955390,322
871,2025-08-31,19,22,10,14,2802805,2740537,414
872,2025-11-16,1,37,8,22,581927,504115,435
873,2025-05-23,9,17,10,72,1204344,1140884,7
874,2025-02-27,20,23,10,39,2814699,2400178,413
875,2025-03-31,9,101,12,61,2083895,1649582,270
876,2025-01-17,11,11,3,40,2130157,1966422,211
877,2025-07-16,8,85,8,43,934397,824964,431
878,2025-06-26,2,83,5,30,270298,213142,204
879,2025-09-01,10,61,12,137,1030046,862513,361
880,2025-07-19,16,34,3,136,1873407,1410166,474
881,2025-08-18,13,87,6,136,2914190,2826327,49
882,2025-09-30,21,46,7,70,1454955,1181678,410
883,2025-02-20,9,84,10,101,1984029,1840831,383
884,2025-05-04,24,87,10,50,2230838,1846249,353
885,2025-04-03,11,71,1,3,335011,252179,50
886,2025-09-26,4,88,8,90,970298,889576,128
887,2025-04-09,2,4,10,24,288580,278726,336
888,2025-04-22,20,82,2,31,412330,390468,66
889,2025-07-12,22,98,11,145,824975,788742,356
890,2025-04-05,9,38,8,20,2729239,2331567,141
891,2025-08-07,23,116,11,83,1129347,889080,37
892,2025-05-22,25,8,7,100,1445255,1415006,132
893,2025-05-16,6,57,2,126,891667,793913,91
894,2025-11-27,16,14,3,139,1858808,1487471,329
895,2025-02-24,15,92,5,27,196217,150453,292
896,2025-05-09,25,58,1,128,674340,607013,0
897,2025-01-20,22,50,5,39,2986244,2466222,200
898,2025-10-22,1,66,12,126,2055462,1747745,432
899,2025-02-05,18,29,1,99,2940971,2759026,246
900,2025-03-04,19,69,6,120,4073756,3339055,28
901,2025-11-20,21,12,6,137,1476326,1134564,235
902,2025-05-29,21,26,3,142,214966,209060,338
903,2025-04-08,10,90,7,28,2694999,2448228,249
904,2025-02-13,21,57,12,49,636963,482952,12
905,2025-10-31,8,63,7,17,2317239,2080842,255
906,2025-10-01,27,104,8,5,205368,170052,172
907,2025-01-22,13,16,4,134,1972544,1905912,445
908,2025-10-02,5,95,10,60,352130,267084,72
909,2025-09-08,21,3,8,12,1067884,973160,66
910,2025-01-08,6,81,1,79,458073,391616,87
911,2025-10-30,3,105,2,30,2135170,1893564,315
912,2025-04-23,3,103,4,110,1464919,1372116,377
913,2025-12-14,13,42,2,148,2339606,1828602,428
914,2025-04-20,25,6,10,45,1457204,1114092,140
915,2025-03-14,25,54,3,133,3319624,2615702,124
916,2025-10-25,2,18,2,97,711666,536307,249
917,2025-02-11,1,1,3,23,2783661,2467876,145
918,2025-08-02,23,104,8,33,914698,716126,138
919,2025-09-25,15,53,4,45,2610781,2373421,305
920,2025-04-03,23,64,10,23,2680632,2520038,154
921,2025-06-28,14,1,9,61,854898,664278,271
922,2025-02-18,20,47,9,130,969710,830818,320
923,2025-12-04,7,36,1,50,522610,487710,350
924,2025-08-31,16,23,3,12,276608,248481,145
925,2025-04-18,14,33,6,117,231686,179328,26
926,2025-10-03,6,21,1,125,2209662,1716233,458
927,2025-05-01,24,57,10,149,1417226,1199519,382
928,2025-12-13,11,30,2,84,1005387,776716,377
929,2025-07-31,28,26,7,57,358405,307628,248
930,2025-01-28,14,19,4,117,796840,668617,69
931,2025-08-23,24,25,11,92,1181180,940819,65
932,2025-01-17,23,73,1,72,622528,482804,238
933,2025-08-23,14,22,6,57,1287997,1144818,404
934,2025-11-23,20,116,3,148,2368425,2242071,44
935,2025-07-30,28,67,8,56,2531270,2174114,236
936,2025-05-23,1,94,7,64,1089480,899123,296
937,2025-04-24,19,20,10,2,1802262,1758002,20
938,2025-08-29,24,99,9,9,1835505,1600850,245
939,2025-12-23,27,13,8,127,1058778,814317,385
940,2025-01-07,23,94,7,56,606634,504982,122
941,2025-11-28,3,3,8,79,728650,664353,439
942,2025-10-20,24,75,1,117,1995153,1850548,447
943,2025-12-27,13,24,6,119,2706681,2030859,321
944,2025-02-06,13,115,12,86,2276841,1724762,218
945,2025-05-19,23,79,9,148,918835,855590,41
946,2025-11-14,11,95,1,132,2879699,2400856,26
947,2025-02-26,13,47,8,11,1583316,1320928,331
948,2025-10-14,23,9,9,53,630516,615186,122
949,2025-10-04,4,84,8,149,2997939,2393112,381
950,2025-04-26,11,46,5,129,2903077,2459700,27
951,2025-02-02,12,45,8,125,2153234,1875761,62
952,2025-08-29,23,69,11,137,1275845,1089514,188
953,2025-12-11,23,104,2,49,1970463,1517416,200
954,2025-04-02,10,10,2,43,1207387,936649,75
955,2025-09-12,5,112,4,134,2680987,2024731,213
956,2025-12-16,18,120,3,122,1504166,1273471,377
957,2025-11-27,1,38,4,17,142428,135379,118
958,2025-09-24,21,43,7,149,1487775,1340224,402
959,2025-06-17,16,76,11,136,2350444,2003539,155
960,2025-10-18,5,115,5,44,1140550,914903,190
961,2025-05-28,25,109,1,38,1531096,1248467,489
962,2025-03-27,20,119,3,193,1744974,1381887,89
963,2025-12-29,23,116,11,40,726351,584507,21
964,2025-06-12,19,17,8,67,1600517,1268304,287
965,2025-12-29,2,86,6,89,670523,560403,276
966,2025-03-25,18,39,2,9,2445599,2357914,393
967,2025-03-16,15,119,6,56,95215,92657,279
968,2025-09-17,11,83,12,76,2037725,1948217,496
969,2025-10-21,22,19,10,114,1470545,1335995,374
970,2025-09-03,2,18,11,142,540213,443438,205
