transaction_id,date,month,quarter,is_ramadan_period,product_name,category,sub_category,brand,outlet_name,outlet_type,region,city,distributor_name,qty_sold,sell_in_value,sell_out_value,stock_available
130,2025-02-22,February,1,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Minimarket Bogor 33,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 4,45,2576644,2023077,388
131,2025-12-02,December,4,False,Ceria Sampo,Personal Care,Sampo,Ceria,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraSelatan 11,127,1995960,1843314,389
132,2025-10-24,October,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Swalayan Banjarmasin 88,General Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 10,83,2680740,2205476,225
133,2025-02-04,February,1,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Toko Makassar 57,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 11,78,1202064,1065060,180
134,2025-09-17,September,3,False,Ceria Sampo,Personal Care,Sampo,Ceria,Swalayan Makassar 40,Modern Trade,Sulawesi,Makassar,PT Distribusi Sulawesi 8,116,207736,158520,425
135,2025-05-27,May,2,False,Ceria Sampo,Personal Care,Sampo,Ceria,Swalayan Lubuklinggau 83,Modern Trade,Sumatera Selatan,Lubuklinggau,PT Distribusi SumateraSelatan 2,130,1662636,1423920,283
136,2025-01-22,January,1,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Toko Makassar 117,General Trade,Sulawesi,Makassar,PT Distribusi Jakarta 10,49,1398580,1243549,256
137,2025-03-19,March,1,True,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Warung Medan 58,Modern Trade,Sumatera Utara,Medan,PT Distribusi SumateraSelatan 2,123,565182,489473,88
138,2025-01-21,January,1,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Warung Jakarta Selatan 91,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi Sulawesi 8,113,2248102,1956370,81
139,2025-07-06,July,3,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Swalayan Jakarta Pusat 118,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Kalimantan 5,100,1764503,1637682,347
140,2025-11-03,November,4,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Swalayan Makassar 102,General Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 11,86,326454,269595,285
141,2025-12-14,December,4,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Swalayan Banjarmasin 37,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Kalimantan 5,39,1448221,1113313,339
142,2025-03-14,March,1,True,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Swalayan Makassar 40,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 11,141,827206,733615,480
143,2025-02-13,February,1,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Swalayan Bekasi 72,Modern Trade,Jawa Barat,Bekasi,PT Distribusi JawaBarat 7,85,586005,529822,424
144,2025-12-17,December,4,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Warung Kediri 12,General Trade,Jawa Timur,Kediri,PT Distribusi SumateraSelatan 11,109,2182755,1818716,185
145,2025-06-08,June,2,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Warung Binjai 28,General Trade,Sumatera Utara,Binjai,PT Distribusi SumateraUtara 6,125,855328,686062,70
146,2025-03-21,March,1,True,Ceria Sampo,Personal Care,Sampo,Ceria,Swalayan Bandung 38,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 2,182,3239546,3051903,452
147,2025-09-27,September,3,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Minimarket Balikpapan 85,General Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 6,34,2555033,2137657,83
148,2025-04-03,April,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Swalayan Semarang 89,General Trade,Jawa Tengah,Semarang,PT Distribusi Jakarta 10,43,1885735,1433251,186
149,2025-12-13,December,4,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Toko Surabaya 31,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Sulawesi 8,73,1932940,1553737,122
150,2025-06-08,June,2,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Minimarket Makassar 101,Modern Trade,Sulawesi,Makassar,PT Distribusi Sulawesi 8,50,1592836,1443126,292
151,2025-08-14,August,3,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Minimarket Balikpapan 99,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Kalimantan 5,98,2159343,1881469,494
152,2025-03-24,March,1,True,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Swalayan Semarang 26,Modern Trade,Jawa Tengah,Semarang,PT Distribusi Jakarta 10,50,1538024,1171976,246
153,2025-07-10,July,3,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Minimarket Banjarmasin 120,General Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraSelatan 2,133,572936,467266,390
154,2025-03-24,March,1,True,Ceria Lotion,Personal Care,Lotion,Ceria,Warung Medan 58,Modern Trade,Sumatera Utara,Medan,PT Distribusi Jakarta 9,53,2638848,2034800,466
155,2025-04-24,April,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Warung Medan 58,Modern Trade,Sumatera Utara,Medan,PT Distribusi SumateraUtara 6,7,1790203,1364580,257
156,2025-07-11,July,3,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Semarang 50,Modern Trade,Jawa Tengah,Semarang,PT Distribusi SumateraSelatan 2,96,991783,750267,476
157,2025-02-20,February,1,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Swalayan Banjarmasin 92,General Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraSelatan 11,86,662575,517900,146
158,2025-08-30,August,3,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Binjai 107,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 3,121,1931570,1722052,463
159,2025-02-10,February,1,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Minimarket Bogor 33,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 4,39,2351851,2272480,311
160,2025-09-28,September,3,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Minimarket Magelang 15,General Trade,Jawa Tengah,Magelang,PT Distribusi Kalimantan 5,61,1313119,1021639,122
161,2025-08-03,August,3,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Swalayan Makassar 102,General Trade,Sulawesi,Makassar,PT Distribusi Jakarta 10,118,313432,243065,463
162,2025-09-13,September,3,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Minimarket Jakarta Selatan 69,General Trade,Jakarta,Jakarta Selatan,PT Distribusi SumateraSelatan 1,132,2461923,1983437,73
163,2025-05-30,May,2,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Minimarket Jakarta Timur 1,General Trade,Jakarta,Jakarta Timur,PT Distribusi Jakarta 10,91,1058999,933245,95
164,2025-12-07,December,4,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Warung Makassar 11,Modern Trade,Sulawesi,Makassar,PT Distribusi Jakarta 9,93,333867,323611,278
165,2025-09-17,September,3,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Swalayan Bogor 65,General Trade,Jawa Barat,Bogor,PT Distribusi Jakarta 9,6,1687681,1604758,22
166,2025-11-22,November,4,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Toko Medan 48,Modern Trade,Sumatera Utara,Medan,PT Distribusi Kalimantan 5,5,1547760,1441521,176
167,2025-05-04,May,2,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Minimarket Balikpapan 85,General Trade,Kalimantan,Balikpapan,PT Distribusi SumateraSelatan 11,27,2490679,2289165,170
168,2025-03-10,March,1,True,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Swalayan Banjarmasin 46,General Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 9,121,3844511,3038203,398
169,2025-12-17,December,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Magelang 90,General Trade,Jawa Tengah,Magelang,PT Distribusi Sulawesi 8,47,615612,470643,397
170,2025-08-23,August,3,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Swalayan Bandung 38,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraUtara 4,12,886637,845613,161
171,2025-06-08,June,2,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Toko Bogor 51,Modern Trade,Jawa Barat,Bogor,PT Distribusi Jakarta 9,122,1112474,843725,331
172,2025-04-08,April,2,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Swalayan Banjarmasin 46,General Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraSelatan 1,85,1195953,931203,188
173,2025-08-12,August,3,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Toko Surabaya 96,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Sulawesi 8,99,1472022,1433685,254
174,2025-12-21,December,4,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Toko Medan 48,Modern Trade,Sumatera Utara,Medan,PT Distribusi Jakarta 9,69,396497,363678,40
175,2025-08-09,August,3,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Warung Makassar 106,Modern Trade,Sulawesi,Makassar,PT Distribusi Kalimantan 3,140,1282145,1056331,40
176,2025-06-17,June,2,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Swalayan Bandung 38,General Trade,Jawa Barat,Bandung,PT Distribusi Kalimantan 5,115,2577578,2358644,85
177,2025-12-20,December,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Swalayan Jakarta Pusat 45,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Sulawesi 8,11,1528740,1362743,222
178,2025-05-21,May,2,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Swalayan Makassar 102,General Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 1,20,2865149,2568972,186
179,2025-09-20,September,3,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Toko Surabaya 96,Modern Trade,Jawa Timur,Surabaya,PT Distribusi SumateraSelatan 11,41,180613,141390,311
180,2025-12-14,December,4,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Toko Makassar 57,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 1,33,331997,267018,330
181,2025-07-07,July,3,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Toko Semarang 50,Modern Trade,Jawa Tengah,Semarang,PT Distribusi Jakarta 10,9,2587951,2032294,230
182,2025-07-09,July,3,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Toko Makassar 57,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 2,147,627535,547069,203
183,2025-06-10,June,2,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Swalayan Bandung 36,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraUtara 4,30,158688,145866,255
184,2025-09-23,September,3,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Toko Makassar 117,General Trade,Sulawesi,Makassar,PT Distribusi Jakarta 9,31,1147970,1065593,360
185,2025-08-17,August,3,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Warung Banjarmasin 79,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Kalimantan 5,126,889608,692298,436
186,2025-02-07,February,1,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi JawaTimur 12,114,418221,391629,495
187,2025-06-13,June,2,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Swalayan Jakarta Pusat 45,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi JawaTimur 12,17,2356855,2061539,456
188,2025-06-03,June,2,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Warung Surabaya 21,Modern Trade,Jawa Timur,Surabaya,PT Distribusi JawaTimur 12,45,1566208,1357923,62
189,2025-04-13,April,2,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Warung Palembang 18,General Trade,Sumatera Selatan,Palembang,PT Distribusi SumateraUtara 4,127,160243,133483,293
190,2025-07-08,July,3,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi Jakarta 9,34,2616697,2494697,33
191,2025-06-08,June,2,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Swalayan Banjarmasin 92,General Trade,Kalimantan,Banjarmasin,PT Distribusi JawaTimur 12,123,2254927,1904247,209
192,2025-10-22,October,4,False,Ceria Sampo,Personal Care,Sampo,Ceria,Toko Medan 17,General Trade,Sumatera Utara,Medan,PT Distribusi SumateraUtara 6,19,1937329,1660565,264
193,2025-06-26,June,2,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Jakarta Selatan 113,General Trade,Jakarta,Jakarta Selatan,PT Distribusi Jakarta 9,47,591203,502228,466
194,2025-01-29,January,1,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Swalayan Bekasi 16,General Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 9,40,1325590,1044394,165
195,2025-12-30,December,4,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Swalayan Jakarta Pusat 45,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Jakarta 9,73,380762,307518,325
196,2025-10-10,October,4,False,Ceria Lotion,Personal Care,Lotion,Ceria,Toko Medan 17,General Trade,Sumatera Utara,Medan,PT Distribusi SumateraSelatan 11,78,2627098,2292668,257
197,2025-11-25,November,4,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 10,40,768067,692418,368
198,2025-11-06,November,4,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Minimarket Semarang 108,General Trade,Jawa Tengah,Semarang,PT Distribusi Jakarta 10,11,169007,129912,485
199,2025-11-25,November,4,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Warung Jakarta Pusat 74,General Trade,Jakarta,Jakarta Pusat,PT Distribusi Kalimantan 5,54,2449717,2072007,327
200,2025-01-16,January,1,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Swalayan Balikpapan 114,Modern Trade,Kalimantan,Balikpapan,PT Distribusi SumateraSelatan 11,140,1264970,1135485,154
201,2025-09-05,September,3,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Warung Manado 104,Modern Trade,Sulawesi,Manado,PT Distribusi SumateraSelatan 11,104,1297528,1108497,352
202,2025-01-31,January,1,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Toko Makassar 57,Modern Trade,Sulawesi,Makassar,PT Distribusi JawaBarat 7,124,1998011,1592265,310
203,2025-03-15,March,1,True,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Minimarket Balikpapan 111,General Trade,Kalimantan,Balikpapan,PT Distribusi JawaTimur 12,114,2098024,2044180,66
204,2025-07-09,July,3,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Swalayan Bekasi 72,Modern Trade,Jawa Barat,Bekasi,PT Distribusi SumateraSelatan 2,82,1063922,912088,136
205,2025-08-19,August,3,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Solo 19,General Trade,Jawa Tengah,Solo,PT Distribusi SumateraSelatan 2,13,1267237,1225973,442
206,2025-11-12,November,4,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Toko Surabaya 32,General Trade,Jawa Timur,Surabaya,PT Distribusi Kalimantan 3,84,2472995,2264916,97
207,2025-03-23,March,1,True,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Warung Jakarta Pusat 66,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Sulawesi 8,179,1881756,1626580,46
208,2025-07-21,July,3,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Warung Malang 59,Modern Trade,Jawa Timur,Malang,PT Distribusi SumateraUtara 4,56,2496722,2075190,25
209,2025-05-25,May,2,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Warung Malang 77,General Trade,Jawa Timur,Malang,PT Distribusi SumateraSelatan 11,121,1248515,1090501,433
210,2025-02-25,February,1,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Palembang 18,General Trade,Sumatera Selatan,Palembang,PT Distribusi Kalimantan 5,94,1741370,1452590,205
211,2025-01-27,January,1,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Swalayan Bekasi 72,Modern Trade,Jawa Barat,Bekasi,PT Distribusi SumateraUtara 4,93,2370385,1935131,197
212,2025-09-16,September,3,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Swalayan Balikpapan 98,General Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,72,2664064,2414951,60
213,2025-03-07,March,1,True,Harmoni Sampo,Personal Care,Sampo,Harmoni,Toko Bogor 51,Modern Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 6,121,3345602,3231711,386
214,2025-03-15,March,1,True,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Toko Surabaya 78,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Jakarta 9,144,3006469,2282687,19
215,2025-03-12,March,1,True,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Minimarket Bandung 43,General Trade,Jawa Barat,Bandung,PT Distribusi Sulawesi 8,186,2753447,2159408,457
216,2025-09-21,September,3,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Toko Makassar 42,Modern Trade,Sulawesi,Makassar,PT Distribusi Jakarta 10,82,731582,614806,315
217,2025-06-03,June,2,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Minimarket Manado 44,General Trade,Sulawesi,Manado,PT Distribusi Jakarta 9,131,2282795,1969286,288
218,2025-06-03,June,2,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Minimarket Binjai 105,General Trade,Sumatera Utara,Binjai,PT Distribusi SumateraSelatan 1,95,1439319,1302548,213
219,2025-10-26,October,4,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Swalayan Makassar 102,General Trade,Sulawesi,Makassar,PT Distribusi JawaTimur 12,7,2553620,2193957,495
220,2025-12-02,December,4,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Minimarket Bekasi 100,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 10,148,1004385,919938,298
221,2025-09-03,September,3,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Toko Jakarta Pusat 68,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraSelatan 11,98,669816,628945,124
222,2025-01-17,January,1,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Warung Magelang 90,General Trade,Jawa Tengah,Magelang,PT Distribusi SumateraSelatan 2,49,129429,110200,214
223,2025-03-19,March,1,True,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Swalayan Semarang 89,General Trade,Jawa Tengah,Semarang,PT Distribusi SumateraUtara 4,148,3016696,2800228,471
224,2025-08-30,August,3,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Minimarket Magelang 109,Modern Trade,Jawa Tengah,Magelang,PT Distribusi JawaTimur 12,16,629159,546926,287
225,2025-06-16,June,2,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Minimarket Bogor 62,General Trade,Jawa Barat,Bogor,PT Distribusi Jakarta 9,97,1365973,1325045,235
226,2025-09-30,September,3,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Warung Semarang 70,General Trade,Jawa Tengah,Semarang,PT Distribusi SumateraUtara 6,68,2608846,2247159,490
227,2025-05-07,May,2,False,Ceria Lotion,Personal Care,Lotion,Ceria,Swalayan Bekasi 72,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Kalimantan 5,58,1298285,1203990,360
228,2025-04-17,April,2,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Jakarta Selatan 91,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi Sulawesi 8,82,2062441,1712289,478
229,2025-05-21,May,2,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Swalayan Bekasi 16,General Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 10,140,1642552,1570320,202
230,2025-06-26,June,2,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi Kalimantan 3,75,226439,184809,365
231,2025-02-10,February,1,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Toko Makassar 119,General Trade,Sulawesi,Makassar,PT Distribusi Sulawesi 8,66,2059404,1645910,423
232,2025-10-03,October,4,False,Ceria Lotion,Personal Care,Lotion,Ceria,Minimarket Banjarmasin 120,General Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 9,70,625764,485043,379
233,2025-10-28,October,4,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Surabaya 32,General Trade,Jawa Timur,Surabaya,PT Distribusi SumateraSelatan 1,136,996535,893620,26
234,2025-02-21,February,1,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Minimarket Bandung 43,General Trade,Jawa Barat,Bandung,PT Distribusi JawaTimur 12,121,471715,427691,70
235,2025-01-03,January,1,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Toko Makassar 119,General Trade,Sulawesi,Makassar,PT Distribusi Kalimantan 3,105,2788430,2690994,449
236,2025-09-01,September,3,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Warung Balikpapan 84,Modern Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 4,74,1397074,1139517,30
237,2025-02-15,February,1,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Warung Jakarta Pusat 74,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraUtara 4,137,206440,198191,89
238,2025-08-02,August,3,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraSelatan 1,102,2127790,1687021,383
239,2025-05-29,May,2,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Toko Bandung 2,General Trade,Jawa Barat,Bandung,PT Distribusi Kalimantan 5,146,2578255,1997320,171
